account_no,kwh,avg_temp,dayofweek,quarter,month,year,dayofyear,day,weekofyear,is_weekend,dayofyear_sin,dayofyear_cos,weekofyear_sin,weekofyear_cos,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_mean_30,temp_lag_1,temp_lag_2,temp_lag_3,temp_roll_mean_3,temp_roll_mean_7,temp_kwh_interaction,date
7941502682,6.445,29.15,6,3,9,2024,245,1,35,1,-0.880012204,-0.474951072,-0.885456026,-0.464723172,9.618,10.395,9.542,9.47,9.57,6.413,6.53,8.779,9.240433333,29.45,29.55,28.45,29.38333333,28.66428571,187.87175,01-09-2024
7941502682,8.077,29.75,0,3,9,2024,246,2,36,0,-0.888057323,-0.459732739,-0.935016243,-0.354604887,6.445,9.618,10.395,9.542,9.47,9.57,6.413,9.016714286,9.208666667,29.15,29.45,29.55,29.45,28.89285714,240.29075,02-09-2024
7941502682,9.005,30.05,1,3,9,2024,247,3,36,0,-0.895839291,-0.444378178,-0.935016243,-0.354604887,8.077,6.445,9.618,10.395,9.542,9.47,9.57,8.936,9.261,29.75,29.15,29.45,29.65,29.21428571,270.60025,03-09-2024
7941502682,8.613,29.9,2,3,9,2024,248,4,36,0,-0.903355802,-0.428891938,-0.935016243,-0.354604887,9.005,8.077,6.445,9.618,10.395,9.542,9.47,8.813571429,9.2696,30.05,29.75,29.15,29.9,29.47142857,257.5287,04-09-2024
7941502682,8.695,28.3,3,3,9,2024,249,5,36,0,-0.91060463,-0.413278608,-0.935016243,-0.354604887,8.613,9.005,8.077,6.445,9.618,10.395,9.542,8.692571429,9.264433333,29.9,30.05,29.75,29.41666667,29.45,246.0685,05-09-2024
7941502682,7.932,28.85,4,3,9,2024,250,6,36,0,-0.917583626,-0.397542814,-0.935016243,-0.354604887,8.695,8.613,9.005,8.077,6.445,9.618,10.395,8.340714286,9.2384,28.3,29.9,30.05,29.01666667,29.35,228.8382,06-09-2024
7941502682,7.478,29.4,5,3,9,2024,251,7,36,1,-0.924290722,-0.38168922,-0.935016243,-0.354604887,7.932,8.695,8.613,9.005,8.077,6.445,9.618,8.035,9.200166667,28.85,28.3,29.9,28.85,29.34285714,219.8532,07-09-2024
7941502682,6.76,30,6,3,9,2024,252,8,36,1,-0.930723931,-0.365722523,-0.935016243,-0.354604887,7.478,7.932,8.695,8.613,9.005,8.077,6.445,8.08,9.099833333,29.4,28.85,28.3,29.41666667,29.46428571,202.8,08-09-2024
7941502682,8.027,28.9,0,3,9,2024,253,9,37,0,-0.936881346,-0.349647455,-0.970941817,-0.239315664,6.76,7.478,7.932,8.695,8.613,9.005,8.077,8.072857143,9.056233333,30,29.4,28.85,29.43333333,29.34285714,231.9803,09-09-2024
7941502682,8.818,29.75,1,3,9,2024,254,10,37,0,-0.942761143,-0.333468779,-0.970941817,-0.239315664,8.027,6.76,7.478,7.932,8.695,8.613,9.005,8.046142857,9.058,28.9,30,29.4,29.55,29.3,262.3355,10-09-2024
7941502682,7.325,29.25,2,3,9,2024,255,11,37,0,-0.94836158,-0.317191289,-0.970941817,-0.239315664,8.818,8.027,6.76,7.478,7.932,8.695,8.613,7.862142857,8.953933333,29.75,28.9,30,29.3,29.20714286,214.25625,11-09-2024
7941502682,7.9,28.65,3,3,9,2024,256,12,37,0,-0.953680997,-0.300819808,-0.970941817,-0.239315664,7.325,8.818,8.027,6.76,7.478,7.932,8.695,7.748571429,8.8526,29.25,29.75,28.9,29.21666667,29.25714286,226.335,12-09-2024
7941502682,6.995,29.1,4,3,9,2024,257,13,37,0,-0.958717817,-0.284359187,-0.970941817,-0.239315664,7.9,7.325,8.818,8.027,6.76,7.478,7.932,7.614714286,8.709266667,28.65,29.25,29.75,29,29.29285714,203.5545,13-09-2024
7941502682,7.415,28.05,5,3,9,2024,258,14,37,1,-0.963470549,-0.267814305,-0.970941817,-0.239315664,6.995,7.9,7.325,8.818,8.027,6.76,7.478,7.605714286,8.667266667,29.1,28.65,29.25,28.6,29.1,207.99075,14-09-2024
7941502682,6.557,27.8,6,3,9,2024,259,15,37,1,-0.967937783,-0.251190064,-0.970941817,-0.239315664,7.415,6.995,7.9,7.325,8.818,8.027,6.76,7.576714286,8.511066667,28.05,29.1,28.65,28.31666667,28.78571429,182.2846,15-09-2024
7941502682,7.098,28.4,0,3,9,2024,260,16,38,0,-0.972118197,-0.23449139,-0.992708874,-0.12053668,6.557,7.415,6.995,7.9,7.325,8.818,8.027,7.444,8.354266667,27.8,28.05,29.1,28.08333333,28.71428571,201.5832,16-09-2024
7941502682,7.967,26.05,1,3,9,2024,261,17,38,0,-0.976010551,-0.21772323,-0.992708874,-0.12053668,7.098,6.557,7.415,6.995,7.9,7.325,8.818,7.322428571,8.375,28.4,27.8,28.05,27.41666667,28.18571429,207.54035,17-09-2024
7941502682,9.71,28.25,2,3,9,2024,262,18,38,0,-0.979613692,-0.200890555,-0.992708874,-0.12053668,7.967,7.098,6.557,7.415,6.995,7.9,7.325,7.663142857,8.499066667,26.05,28.4,27.8,27.56666667,28.04285714,274.3075,18-09-2024
7941502682,8.593,28.3,3,3,9,2024,263,19,38,0,-0.982926552,-0.183998352,-0.992708874,-0.12053668,9.71,7.967,7.098,6.557,7.415,6.995,7.9,7.762142857,8.4695,28.25,26.05,28.4,27.53333333,27.99285714,243.1819,19-09-2024
7941502682,8.86,28.65,4,3,9,2024,264,20,38,0,-0.98594815,-0.167051626,-0.992708874,-0.12053668,8.593,9.71,7.967,7.098,6.557,7.415,6.995,8.028571429,8.420933333,28.3,28.25,26.05,28.4,27.92857143,253.839,20-09-2024
7941502682,9.047,29.3,5,3,9,2024,265,21,38,1,-0.98867759,-0.150055398,-0.992708874,-0.12053668,8.86,8.593,9.71,7.967,7.098,6.557,7.415,8.261714286,8.337,28.65,28.3,28.25,28.75,28.10714286,265.0771,21-09-2024
7941502682,6.608,29.35,6,3,9,2024,266,22,38,1,-0.991114064,-0.133014707,-0.992708874,-0.12053668,9.047,8.86,8.593,9.71,7.967,7.098,6.557,8.269,8.180933333,29.3,28.65,28.3,29.1,28.32857143,193.9448,22-09-2024
7941502682,8.582,29.9,0,3,9,2024,267,23,39,0,-0.993256849,-0.1159346,-1,-1.84E-16,6.608,9.047,8.86,8.593,9.71,7.967,7.098,8.481,8.134833333,29.35,29.3,28.65,29.51666667,28.54285714,256.6018,23-09-2024
7941502682,8.245,29.95,1,3,9,2024,268,24,39,0,-0.995105311,-0.098820139,-1,-1.84E-16,8.582,6.608,9.047,8.86,8.593,9.71,7.967,8.520714286,8.192,29.9,29.35,29.3,29.73333333,29.1,246.93775,24-09-2024
7941502682,9.328,29.2,2,3,9,2024,269,25,39,0,-0.996658902,-0.081676395,-1,-1.84E-16,8.245,8.582,6.608,9.047,8.86,8.593,9.71,8.466142857,8.289166667,29.95,29.9,29.35,29.68333333,29.23571429,272.3776,25-09-2024
7941502682,9.992,27.7,3,3,9,2024,270,26,39,0,-0.997917161,-0.064508449,-1,-1.84E-16,9.328,8.245,8.582,6.608,9.047,8.86,8.593,8.666,8.303233333,29.2,29.95,29.9,28.95,29.15,276.7784,26-09-2024
7941502682,10.455,26.8,4,3,9,2024,271,27,39,0,-0.998879716,-0.047321388,-1,-1.84E-16,9.992,9.328,8.245,8.582,6.608,9.047,8.86,8.893857143,8.336066667,27.7,29.2,29.95,27.9,28.88571429,280.194,27-09-2024
7941502682,6.8,27.6,5,3,9,2024,272,28,39,1,-0.999546281,-0.030120305,-1,-1.84E-16,10.455,9.992,9.328,8.245,8.582,6.608,9.047,8.572857143,8.244666667,26.8,27.7,29.2,27.36666667,28.64285714,187.68,28-09-2024
7941502682,6.185,27.85,6,3,9,2024,273,29,39,1,-0.999916659,-0.012910296,-1,-1.84E-16,6.8,10.455,9.992,9.328,8.245,8.582,6.608,8.512428571,8.104333333,27.6,26.8,27.7,27.41666667,28.42857143,172.25225,29-09-2024
7941502682,9.35,28.4,0,3,9,2024,274,30,40,0,-0.99999074,0.004303538,-0.992708874,0.12053668,6.185,6.8,10.455,9.992,9.328,8.245,8.582,8.622142857,8.0954,27.85,27.6,26.8,27.95,28.21428571,265.54,30-09-2024
7941502682,8.268,29,1,4,10,2024,275,1,40,0,-0.999768502,0.021516097,-0.992708874,0.12053668,9.35,6.185,6.8,10.455,9.992,9.328,8.245,8.625428571,8.156166667,28.4,27.85,27.6,28.41666667,28.07857143,239.772,01-10-2024
7941502682,5.547,29.45,2,4,10,2024,276,2,40,0,-0.999250011,0.038722281,-0.992708874,0.12053668,8.268,9.35,6.185,6.8,10.455,9.992,9.328,8.085285714,8.071833333,29,28.4,27.85,28.95,28.11428571,163.35915,02-10-2024
7941502682,7.525,29.15,3,4,10,2024,277,3,40,0,-0.998435421,0.05591699,-0.992708874,0.12053668,5.547,8.268,9.35,6.185,6.8,10.455,9.992,7.732857143,8.0225,29.45,29,28.4,29.2,28.32142857,219.35375,03-10-2024
7941502682,7.725,28.5,4,4,10,2024,278,4,40,0,-0.997324973,0.07309513,-0.992708874,0.12053668,7.525,5.547,8.268,9.35,6.185,6.8,10.455,7.342857143,7.9929,29.15,29.45,29,29.03333333,28.56428571,220.1625,04-10-2024
7941502682,7.615,28.4,5,4,10,2024,279,5,40,1,-0.995918996,0.09025161,-0.992708874,0.12053668,7.725,7.525,5.547,8.268,9.35,6.185,6.8,7.459285714,7.9569,28.5,29.15,29.45,28.68333333,28.67857143,216.266,05-10-2024
7941502682,5.373,27.6,6,4,10,2024,280,6,40,1,-0.994217907,0.107381347,-0.992708874,0.12053668,7.615,7.725,7.525,5.547,8.268,9.35,6.185,7.343285714,7.8716,28.4,28.5,29.15,28.16666667,28.64285714,148.2948,06-10-2024
7941502682,6.877,27.45,0,4,10,2024,281,7,41,0,-0.992222209,0.124479264,-0.970941817,0.239315664,5.373,7.615,7.725,7.525,5.547,8.268,9.35,6.99,7.851566667,27.6,28.4,28.5,27.81666667,28.50714286,188.77365,07-10-2024
7941502682,8.12,27.85,1,4,10,2024,282,8,41,0,-0.989932495,0.141540295,-0.970941817,0.239315664,6.877,5.373,7.615,7.725,7.525,5.547,8.268,6.968857143,7.8969,27.45,27.6,28.4,27.63333333,28.34285714,226.142,08-10-2024
7941502682,7.883,28.05,2,4,10,2024,283,9,41,0,-0.987349442,0.158559385,-0.970941817,0.239315664,8.12,6.877,5.373,7.615,7.725,7.525,5.547,7.302571429,7.8921,27.85,27.45,27.6,27.78333333,28.14285714,221.11815,09-10-2024
7941502682,7.57,27.8,3,4,10,2024,284,10,41,0,-0.984473817,0.17553149,-0.970941817,0.239315664,7.883,8.12,6.877,5.373,7.615,7.725,7.525,7.309,7.8505,28.05,27.85,27.45,27.9,27.95,210.446,10-10-2024
7941502682,6.337,27.8,4,4,10,2024,285,11,41,0,-0.98130647,0.192451582,-0.970941817,0.239315664,7.57,7.883,8.12,6.877,5.373,7.615,7.725,7.110714286,7.817566667,27.8,28.05,27.85,27.88333333,27.85,176.1686,11-10-2024
7941502682,5.505,26.95,5,4,10,2024,286,12,41,1,-0.977848342,0.209314646,-0.970941817,0.239315664,6.337,7.57,7.883,8.12,6.877,5.373,7.615,6.809285714,7.737733333,27.8,27.8,28.05,27.51666667,27.64285714,148.35975,12-10-2024
7941502682,5.908,27.95,6,4,10,2024,287,13,41,1,-0.974100455,0.226115686,-0.970941817,0.239315664,5.505,6.337,7.57,7.883,8.12,6.877,5.373,6.885714286,7.7015,26.95,27.8,27.8,27.56666667,27.69285714,165.1286,13-10-2024
7941502682,10.362,26.8,0,4,10,2024,288,14,42,0,-0.970063922,0.242849722,-0.935016243,0.354604887,5.908,5.505,6.337,7.57,7.883,8.12,6.877,7.383571429,7.799733333,27.95,26.95,27.8,27.23333333,27.6,277.7016,14-10-2024
7941502682,11.12,27.15,1,4,10,2024,289,15,42,0,-0.965739938,0.259511797,-0.935016243,0.354604887,10.362,5.908,5.505,6.337,7.57,7.883,8.12,7.812142857,7.951833333,26.8,27.95,26.95,27.3,27.5,301.908,15-10-2024
7941502682,10.77,26.95,2,4,10,2024,290,16,42,0,-0.961129784,0.276096973,-0.935016243,0.354604887,11.12,10.362,5.908,5.505,6.337,7.57,7.883,8.224571429,8.074233333,27.15,26.8,27.95,26.96666667,27.34285714,290.2515,16-10-2024
7941502682,10.865,26.75,3,4,10,2024,291,17,42,0,-0.956234827,0.292600336,-0.935016243,0.354604887,10.77,11.12,10.362,5.908,5.505,6.337,7.57,8.695285714,8.170833333,26.95,27.15,26.8,26.95,27.19285714,290.63875,17-10-2024
7941502682,8.92,26.75,4,4,10,2024,292,18,42,0,-0.951056516,0.309016994,-0.935016243,0.354604887,10.865,10.77,11.12,10.362,5.908,5.505,6.337,9.064285714,8.1445,26.75,26.95,27.15,26.81666667,27.04285714,238.61,18-10-2024
7941502682,8.148,26.8,5,4,10,2024,293,19,42,1,-0.945596387,0.325342085,-0.935016243,0.354604887,8.92,10.865,10.77,11.12,10.362,5.908,5.505,9.441857143,8.129666667,26.75,26.75,26.95,26.76666667,27.02142857,218.3664,19-10-2024
7941502682,7.755,27.45,6,4,10,2024,294,20,42,1,-0.939856058,0.341570769,-0.935016243,0.354604887,8.148,8.92,10.865,10.77,11.12,10.362,5.908,9.705714286,8.092833333,26.8,26.75,26.75,27,26.95,212.87475,20-10-2024
7941502682,8.567,27.35,0,4,10,2024,295,21,43,0,-0.933837229,0.357698239,-0.885456026,0.464723172,7.755,8.148,8.92,10.865,10.77,11.12,10.362,9.449285714,8.076833333,27.45,26.8,26.75,27.2,27.02857143,234.30745,21-10-2024
7941502682,10.665,26.75,1,4,10,2024,296,22,43,0,-0.927541684,0.373719715,-0.885456026,0.464723172,8.567,7.755,8.148,8.92,10.865,10.77,11.12,9.384285714,8.212066667,27.35,27.45,26.8,27.18333333,26.97142857,285.28875,22-10-2024
7941502682,10.2,26.75,2,4,10,2024,297,23,43,0,-0.920971288,0.38963045,-0.885456026,0.464723172,10.665,8.567,7.755,8.148,8.92,10.865,10.77,9.302857143,8.266,26.75,27.35,27.45,26.95,26.94285714,272.85,23-10-2024
7941502682,10.535,26.1,3,4,10,2024,298,24,43,0,-0.914127988,0.405425728,-0.885456026,0.464723172,10.2,10.665,8.567,7.755,8.148,8.92,10.865,9.255714286,8.342333333,26.75,26.75,27.35,26.53333333,26.85,274.9635,24-10-2024
7941502682,10.985,26.5,4,4,10,2024,299,25,43,0,-0.907013813,0.421100871,-0.885456026,0.464723172,10.535,10.2,10.665,8.567,7.755,8.148,8.92,9.550714286,8.397566667,26.1,26.75,26.75,26.45,26.81428571,291.1025,25-10-2024
7941502682,9.995,26,5,4,10,2024,300,26,43,1,-0.89963087,0.436651232,-0.885456026,0.464723172,10.985,10.535,10.2,10.665,8.567,7.755,8.148,9.814571429,8.397666667,26.5,26.1,26.75,26.2,26.7,259.87,26-10-2024
7941502682,8.915,26.05,6,4,10,2024,301,27,43,1,-0.891981346,0.452072204,-0.885456026,0.464723172,9.995,10.985,10.535,10.2,10.665,8.567,7.755,9.980285714,8.346333333,26,26.5,26.1,26.18333333,26.5,232.23575,27-10-2024
7941502682,9.74,26.6,0,4,10,2024,302,28,44,0,-0.88406751,0.467359217,-0.822983866,0.568064747,8.915,9.995,10.985,10.535,10.2,10.665,8.567,10.14785714,8.444333333,26.05,26,26.5,26.21666667,26.39285714,259.084,28-10-2024
7941502682,9.585,27.2,1,4,10,2024,303,29,44,0,-0.875891705,0.482507742,-0.822983866,0.568064747,9.74,8.915,9.995,10.985,10.535,10.2,10.665,9.993571429,8.557666667,26.6,26.05,26,26.61666667,26.45714286,260.712,29-10-2024
7941502682,9.135,27.65,2,4,10,2024,304,30,44,0,-0.867456355,0.497513289,-0.822983866,0.568064747,9.585,9.74,8.915,9.995,10.985,10.535,10.2,9.841428571,8.5505,27.2,26.6,26.05,27.15,26.58571429,252.58275,30-10-2024
7941502682,7.673,27.85,3,4,10,2024,305,31,44,0,-0.858763958,0.512371412,-0.822983866,0.568064747,9.135,9.585,9.74,8.915,9.995,10.985,10.535,9.432571429,8.530666667,27.65,27.2,26.6,27.56666667,26.83571429,213.69305,31-10-2024
7941502682,6.417,27.15,4,4,11,2024,306,1,44,0,-0.849817092,0.527077709,-0.822983866,0.568064747,7.673,9.135,9.585,9.74,8.915,9.995,10.985,8.78,8.559666667,27.85,27.65,27.2,27.55,26.92857143,174.22155,01-11-2024
7941502682,8.113,25.05,5,4,11,2024,307,2,44,1,-0.840618406,0.541627821,-0.822983866,0.568064747,6.417,7.673,9.135,9.585,9.74,8.915,9.995,8.511142857,8.579266667,27.15,27.85,27.65,26.68333333,26.79285714,203.23065,02-11-2024
7941502682,8.705,24.75,6,4,11,2024,308,3,44,1,-0.831170626,0.556017437,-0.822983866,0.568064747,8.113,6.417,7.673,9.135,9.585,9.74,8.915,8.481142857,8.611933333,25.05,27.15,27.85,25.65,26.60714286,215.44875,03-11-2024
7941502682,9.647,24.5,0,4,11,2024,309,4,45,0,-0.821476553,0.570242293,-0.748510748,0.663122658,8.705,8.113,6.417,7.673,9.135,9.585,9.74,8.467857143,8.679666667,24.75,25.05,27.15,24.76666667,26.30714286,236.3515,04-11-2024
7941502682,9.97,24.7,1,4,11,2024,310,5,45,0,-0.811539059,0.584298174,-0.748510748,0.663122658,9.647,8.705,8.113,6.417,7.673,9.135,9.585,8.522857143,8.8329,24.5,24.75,25.05,24.65,25.95,246.259,05-11-2024
7941502682,7.68,25.25,2,4,11,2024,311,6,45,0,-0.801361088,0.598180914,-0.748510748,0.663122658,9.97,9.647,8.705,8.113,6.417,7.673,9.135,8.315,8.859666667,24.7,24.5,24.75,24.81666667,25.60714286,193.92,06-11-2024
7941502682,7.805,24.75,3,4,11,2024,312,7,45,0,-0.790945657,0.611886401,-0.748510748,0.663122658,7.68,9.97,9.647,8.705,8.113,6.417,7.673,8.333857143,8.849166667,25.25,24.7,24.5,24.9,25.16428571,193.17375,07-11-2024
7941502682,8.025,25,4,4,11,2024,313,8,45,0,-0.780295851,0.625410573,-0.748510748,0.663122658,7.805,7.68,9.97,9.647,8.705,8.113,6.417,8.563571429,8.8539,24.75,25.25,24.7,25,24.85714286,200.625,08-11-2024
7941502682,6.49,24.7,5,4,11,2024,314,9,45,1,-0.769414827,0.638749422,-0.748510748,0.663122658,8.025,7.805,7.68,9.97,9.647,8.705,8.113,8.331714286,8.8179,25,24.75,25.25,24.81666667,24.80714286,160.303,09-11-2024
7941502682,6.283,24.7,6,4,11,2024,315,10,45,1,-0.758305808,0.651898996,-0.748510748,0.663122658,6.49,8.025,7.805,7.68,9.97,9.647,8.705,7.985714286,8.8161,24.7,25,24.75,24.8,24.8,155.1901,10-11-2024
7941502682,9.237,24.6,0,4,11,2024,316,11,46,0,-0.746972088,0.664855398,-0.663122658,0.748510748,6.283,6.49,8.025,7.805,7.68,9.97,9.647,7.927142857,8.9405,24.7,24.7,25,24.66666667,24.81428571,227.2302,11-11-2024
7941502682,7.833,24.55,1,4,11,2024,317,12,46,0,-0.735417023,0.677614789,-0.663122658,0.748510748,9.237,6.283,6.49,8.025,7.805,7.68,9.97,7.621857143,9.004666667,24.6,24.7,24.7,24.61666667,24.79285714,192.30015,12-11-2024
7941502682,8.675,25.55,2,4,11,2024,318,13,46,0,-0.723644038,0.690173388,-0.663122658,0.748510748,7.833,9.237,6.283,6.49,8.025,7.805,7.68,7.764,8.948433333,24.55,24.6,24.7,24.9,24.83571429,221.64625,13-11-2024
7941502682,8.145,25,3,4,11,2024,319,14,46,0,-0.711656622,0.702527474,-0.663122658,0.748510748,8.675,7.833,9.237,6.283,6.49,8.025,7.805,7.812571429,8.849266667,25.55,24.55,24.6,25.03333333,24.87142857,203.625,14-11-2024
7941502682,6.74,24.05,4,4,11,2024,320,15,46,0,-0.699458327,0.714673386,-0.663122658,0.748510748,8.145,8.675,7.833,9.237,6.283,6.49,8.025,7.629,8.714933333,25,25.55,24.55,24.86666667,24.73571429,162.097,15-11-2024
7941502682,7.73,24.05,5,4,11,2024,321,16,46,1,-0.687052767,0.726607525,-0.663122658,0.748510748,6.74,8.145,8.675,7.833,9.237,6.283,6.49,7.806142857,8.610433333,24.05,25,25.55,24.36666667,24.64285714,185.9065,16-11-2024
7941502682,5.905,24.4,6,4,11,2024,322,17,46,1,-0.674443619,0.738326354,-0.663122658,0.748510748,7.73,6.74,8.145,8.675,7.833,9.237,6.283,7.752142857,8.509933333,24.05,24.05,25,24.16666667,24.6,144.082,17-11-2024
7941502682,8.277,23.85,0,4,11,2024,323,18,47,0,-0.661634618,0.749826401,-0.568064747,0.822983866,5.905,7.73,6.74,8.145,8.675,7.833,9.237,7.615,8.514233333,24.4,24.05,24.05,24.1,24.49285714,197.40645,18-11-2024
7941502682,7.723,23.1,1,4,11,2024,324,19,47,0,-0.648629561,0.761104259,-0.568064747,0.822983866,8.277,5.905,7.73,6.74,8.145,8.675,7.833,7.599285714,8.513166667,23.85,24.4,24.05,23.78333333,24.28571429,178.4013,19-11-2024
7941502682,6.587,20.8,2,4,11,2024,325,20,47,0,-0.635432301,0.772156584,-0.568064747,0.822983866,7.723,8.277,5.905,7.73,6.74,8.145,8.675,7.301,8.447166667,23.1,23.85,24.4,22.58333333,23.60714286,137.0096,20-11-2024
7941502682,7.82,20.1,3,4,11,2024,326,21,47,0,-0.622046748,0.782980104,-0.568064747,0.822983866,6.587,7.723,8.277,5.905,7.73,6.74,8.145,7.254571429,8.352333333,20.8,23.1,23.85,21.33333333,22.90714286,157.182,21-11-2024
7941502682,8.793,19.9,4,4,11,2024,327,22,47,0,-0.60847687,0.793571609,-0.568064747,0.822983866,7.82,6.587,7.723,8.277,5.905,7.73,6.74,7.547857143,8.305433333,20.1,20.8,23.1,20.26666667,22.31428571,174.9807,22-11-2024
7941502682,7.187,20.5,5,4,11,2024,328,23,47,1,-0.594726687,0.803927962,-0.568064747,0.822983866,8.793,7.82,6.587,7.723,8.277,5.905,7.73,7.470285714,8.193833333,19.9,20.1,20.8,20.16666667,21.80714286,147.3335,23-11-2024
7941502682,6.408,21.2,6,4,11,2024,329,24,47,1,-0.580800273,0.814046094,-0.568064747,0.822983866,7.187,8.793,7.82,6.587,7.723,8.277,5.905,7.542142857,8.041266667,20.5,19.9,20.1,20.53333333,21.35,135.8496,24-11-2024
7941502682,8.632,21.85,0,4,11,2024,330,25,48,0,-0.566701756,0.823923006,-0.464723172,0.885456026,6.408,7.187,8.793,7.82,6.587,7.723,8.277,7.592857143,7.995833333,21.2,20.5,19.9,21.18333333,21.06428571,188.6092,25-11-2024
7941502682,8.943,21.6,1,4,11,2024,331,26,48,0,-0.552435313,0.833555772,-0.464723172,0.885456026,8.632,6.408,7.187,8.793,7.82,6.587,7.723,7.767142857,7.996766667,21.85,21.2,20.5,21.55,20.85,193.1688,26-11-2024
7941502682,8.652,20.35,2,4,11,2024,332,27,48,0,-0.538005172,0.842941537,-0.464723172,0.885456026,8.943,8.632,6.408,7.187,8.793,7.82,6.587,8.062142857,7.9605,21.6,21.85,21.2,21.26666667,20.78571429,176.0682,27-11-2024
7941502682,8.605,20.05,3,4,11,2024,333,28,48,0,-0.523415607,0.852077521,-0.464723172,0.885456026,8.652,8.943,8.632,6.408,7.187,8.793,7.82,8.174285714,7.927833333,20.35,21.6,21.85,20.66666667,20.77857143,172.53025,28-11-2024
7941502682,8.95,19.6,4,4,11,2024,334,29,48,0,-0.508670944,0.860961016,-0.464723172,0.885456026,8.605,8.652,8.943,8.632,6.408,7.187,8.793,8.196714286,7.921666667,20.05,20.35,21.6,20,20.73571429,175.42,29-11-2024
7941502682,8.905,19.4,5,4,11,2024,335,30,48,1,-0.49377555,0.869589389,-0.464723172,0.885456026,8.95,8.605,8.652,8.943,8.632,6.408,7.187,8.442142857,7.962733333,19.6,20.05,20.35,19.68333333,20.57857143,172.757,30-11-2024
7941502682,6.941,18.55,6,4,12,2024,336,1,48,1,-0.47873384,0.877960085,-0.464723172,0.885456026,8.905,8.95,8.605,8.652,8.943,8.632,6.408,8.518285714,7.9802,19.4,19.6,20.05,19.18333333,20.2,128.75555,01-12-2024
7941502682,7.812,19.35,0,4,12,2024,337,2,49,0,-0.463550271,0.886070622,-0.354604887,0.935016243,6.941,8.905,8.95,8.605,8.652,8.943,8.632,8.401142857,7.970166667,18.55,19.4,19.6,19.1,19.84285714,151.1622,02-12-2024
7941502682,9.03,20,1,4,12,2024,338,3,49,0,-0.448229342,0.893918597,-0.354604887,0.935016243,7.812,6.941,8.905,8.95,8.605,8.652,8.943,8.413571429,7.981,19.35,18.55,19.4,19.3,19.61428571,180.6,03-12-2024
7941502682,8.945,21.35,2,4,12,2024,339,4,49,0,-0.432775593,0.901501684,-0.354604887,0.935016243,9.03,7.812,6.941,8.905,8.95,8.605,8.652,8.455428571,7.9576,20,19.35,18.55,20.23333333,19.75714286,190.97575,04-12-2024
7941502682,6.485,20.6,3,4,12,2024,340,5,49,0,-0.417193603,0.908817637,-0.354604887,0.935016243,8.945,9.03,7.812,6.941,8.905,8.95,8.605,8.152571429,7.841433333,21.35,20,19.35,20.65,19.83571429,133.591,05-12-2024
7941502682,7.07,19.45,4,4,12,2024,341,6,49,0,-0.401487989,0.915864288,-0.354604887,0.935016243,6.485,8.945,9.03,7.812,6.941,8.905,8.95,7.884,7.8211,20.6,21.35,20,20.46666667,19.81428571,137.5115,06-12-2024
7941502682,8.058,18.7,5,4,12,2024,342,7,49,1,-0.385663406,0.922639549,-0.354604887,0.935016243,7.07,6.485,8.945,9.03,7.812,6.941,8.905,7.763,7.829533333,19.45,20.6,21.35,19.58333333,19.71428571,150.6846,07-12-2024
7941502682,5.775,19.5,6,4,12,2024,343,8,49,1,-0.369724543,0.929141411,-0.354604887,0.935016243,8.058,7.07,6.485,8.945,9.03,7.812,6.941,7.596428571,7.754533333,18.7,19.45,20.6,19.21666667,19.85,112.6125,08-12-2024
7941502682,8.17,20.4,0,4,12,2024,344,9,50,0,-0.353676122,0.935367949,-0.239315664,0.970941817,5.775,8.058,7.07,6.485,8.945,9.03,7.812,7.647571429,7.810533333,19.5,18.7,19.45,19.53333333,20,166.668,09-12-2024
7941502682,6.902,18.1,1,4,12,2024,345,10,50,0,-0.3375229,0.941317318,-0.239315664,0.970941817,8.17,5.775,8.058,7.07,6.485,8.945,9.03,7.343571429,7.831166667,20.4,19.5,18.7,19.33333333,19.72857143,124.9262,10-12-2024
7941502682,7.493,16.8,2,4,12,2024,346,11,50,0,-0.321269662,0.946987753,-0.239315664,0.970941817,6.902,8.17,5.775,8.058,7.07,6.485,8.945,7.136142857,7.773033333,18.1,20.4,19.5,18.43333333,19.07857143,125.8824,11-12-2024
7941502682,7.615,16.55,3,4,12,2024,347,12,50,0,-0.304921225,0.952377576,-0.239315664,0.970941817,7.493,6.902,8.17,5.775,8.058,7.07,6.485,7.297571429,7.765766667,16.8,18.1,20.4,17.15,18.5,126.02825,12-12-2024
7941502682,8.042,16.5,4,4,12,2024,348,13,50,0,-0.288482433,0.957485188,-0.239315664,0.970941817,7.615,7.493,6.902,8.17,5.775,8.058,7.07,7.436428571,7.744666667,16.55,16.8,18.1,16.61666667,18.07857143,132.693,13-12-2024
7941502682,5.09,15.9,5,4,12,2024,349,14,50,1,-0.271958158,0.962309077,-0.239315664,0.970941817,8.042,7.615,7.493,6.902,8.17,5.775,8.058,7.012428571,7.642833333,16.5,16.55,16.8,16.31666667,17.67857143,80.931,14-12-2024
7941502682,5.498,15.45,6,4,12,2024,350,15,50,1,-0.255353295,0.966847814,-0.239315664,0.970941817,5.09,8.042,7.615,7.493,6.902,8.17,5.775,6.972857143,7.601433333,15.9,16.5,16.55,15.95,17.1,84.9441,15-12-2024
